PROVINCIA;FECHA;CASOS;POBLACION;DENSIDAD;INCIDENCIA
ACOMAYO;3/13/20;0;24000;29.2052477273207;0
ACOMAYO;3/14/20;0;24000;29.2052477273207;0
ACOMAYO;3/15/20;0;24000;29.2052477273207;0
ACOMAYO;3/16/20;0;24000;29.2052477273207;0
ACOMAYO;3/17/20;0;24000;29.2052477273207;0
ACOMAYO;3/18/20;0;24000;29.2052477273207;0
ACOMAYO;3/19/20;0;24000;29.2052477273207;0
ACOMAYO;3/20/20;0;24000;29.2052477273207;0
ACOMAYO;3/21/20;0;24000;29.2052477273207;0
ACOMAYO;3/22/20;0;24000;29.2052477273207;0
ACOMAYO;3/23/20;0;24000;29.2052477273207;0
ACOMAYO;3/24/20;0;24000;29.2052477273207;0
ACOMAYO;3/25/20;0;24000;29.2052477273207;0
ACOMAYO;3/26/20;0;24000;29.2052477273207;0
ACOMAYO;3/27/20;0;24000;29.2052477273207;0
ACOMAYO;3/28/20;0;24000;29.2052477273207;0
ACOMAYO;3/29/20;0;24000;29.2052477273207;0
ACOMAYO;3/30/20;0;24000;29.2052477273207;0
ACOMAYO;3/31/20;0;24000;29.2052477273207;0
ACOMAYO;4/1/20;0;24000;29.2052477273207;0
ACOMAYO;4/2/20;0;24000;29.2052477273207;0
ACOMAYO;4/3/20;0;24000;29.2052477273207;0
ACOMAYO;4/4/20;0;24000;29.2052477273207;0
ACOMAYO;4/5/20;0;24000;29.2052477273207;0
ACOMAYO;4/6/20;0;24000;29.2052477273207;0
ACOMAYO;4/7/20;0;24000;29.2052477273207;0
ACOMAYO;4/8/20;0;24000;29.2052477273207;0
ACOMAYO;4/9/20;0;24000;29.2052477273207;0
ACOMAYO;4/10/20;0;24000;29.2052477273207;0
ACOMAYO;4/11/20;0;24000;29.2052477273207;0
ACOMAYO;4/12/20;0;24000;29.2052477273207;0
ACOMAYO;4/13/20;0;24000;29.2052477273207;0
ACOMAYO;4/14/20;0;24000;29.2052477273207;0
ACOMAYO;4/15/20;0;24000;29.2052477273207;0
ACOMAYO;4/16/20;0;24000;29.2052477273207;0
ACOMAYO;4/17/20;0;24000;29.2052477273207;0
ACOMAYO;4/18/20;0;24000;29.2052477273207;0
ACOMAYO;4/19/20;0;24000;29.2052477273207;0
ACOMAYO;4/20/20;0;24000;29.2052477273207;0
ACOMAYO;4/21/20;0;24000;29.2052477273207;0
ACOMAYO;4/22/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;4/23/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;4/24/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;4/25/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;4/26/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;4/27/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;4/28/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;4/29/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;4/30/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;5/1/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;5/2/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;5/3/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;5/4/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;5/5/20;2;24000;29.2052477273207;.8333333333333333
ACOMAYO;5/6/20;3;24000;29.2052477273207;1.25
ACOMAYO;5/7/20;3;24000;29.2052477273207;1.25
ACOMAYO;5/8/20;3;24000;29.2052477273207;1.25
ACOMAYO;5/9/20;3;24000;29.2052477273207;1.25
ACOMAYO;5/10/20;3;24000;29.2052477273207;1.25
ACOMAYO;5/11/20;3;24000;29.2052477273207;1.25
ACOMAYO;5/12/20;5;24000;29.2052477273207;2.083333333333334
ACOMAYO;5/13/20;12;24000;29.2052477273207;5
ACOMAYO;5/14/20;12;24000;29.2052477273207;5
ACOMAYO;5/15/20;12;24000;29.2052477273207;5
ACOMAYO;5/16/20;12;24000;29.2052477273207;5
ACOMAYO;5/17/20;12;24000;29.2052477273207;5
ACOMAYO;5/18/20;12;24000;29.2052477273207;5
ACOMAYO;5/19/20;12;24000;29.2052477273207;5
ACOMAYO;5/20/20;12;24000;29.2052477273207;5
ACOMAYO;5/21/20;12;24000;29.2052477273207;5
ACOMAYO;5/22/20;13;24000;29.2052477273207;5.416666666666666
ACOMAYO;5/23/20;13;24000;29.2052477273207;5.416666666666666
ACOMAYO;5/24/20;13;24000;29.2052477273207;5.416666666666666
ACOMAYO;5/25/20;13;24000;29.2052477273207;5.416666666666666
ACOMAYO;5/26/20;13;24000;29.2052477273207;5.416666666666666
ACOMAYO;5/27/20;13;24000;29.2052477273207;5.416666666666666
ACOMAYO;5/28/20;13;24000;29.2052477273207;5.416666666666666
ACOMAYO;5/29/20;14;24000;29.2052477273207;5.833333333333334
ACOMAYO;5/30/20;14;24000;29.2052477273207;5.833333333333334
ACOMAYO;5/31/20;14;24000;29.2052477273207;5.833333333333334
ACOMAYO;6/1/20;14;24000;29.2052477273207;5.833333333333334
ACOMAYO;6/2/20;16;24000;29.2052477273207;6.666666666666666
ACOMAYO;6/3/20;16;24000;29.2052477273207;6.666666666666666
ACOMAYO;6/4/20;16;24000;29.2052477273207;6.666666666666666
ACOMAYO;6/5/20;18;24000;29.2052477273207;7.5
ACOMAYO;6/6/20;18;24000;29.2052477273207;7.5
ACOMAYO;6/7/20;19;24000;29.2052477273207;7.916666666666666
ACOMAYO;6/8/20;19;24000;29.2052477273207;7.916666666666666
ACOMAYO;6/9/20;19;24000;29.2052477273207;7.916666666666666
ACOMAYO;6/10/20;19;24000;29.2052477273207;7.916666666666666
ACOMAYO;6/11/20;19;24000;29.2052477273207;7.916666666666666
ACOMAYO;6/12/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/13/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/14/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/15/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/16/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/17/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/18/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/19/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/20/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/21/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/22/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/23/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/24/20;25;24000;29.2052477273207;10.41666666666667
ACOMAYO;6/25/20;27;24000;29.2052477273207;11.25
ACOMAYO;6/26/20;27;24000;29.2052477273207;11.25
ACOMAYO;6/27/20;28;24000;29.2052477273207;11.66666666666667
ACOMAYO;6/28/20;28;24000;29.2052477273207;11.66666666666667
ACOMAYO;6/29/20;28;24000;29.2052477273207;11.66666666666667
ACOMAYO;6/30/20;32;24000;29.2052477273207;13.33333333333333
ACOMAYO;7/1/20;32;24000;29.2052477273207;13.33333333333333
ACOMAYO;7/2/20;32;24000;29.2052477273207;13.33333333333333
ACOMAYO;7/3/20;33;24000;29.2052477273207;13.75
ACOMAYO;7/4/20;33;24000;29.2052477273207;13.75
ACOMAYO;7/5/20;33;24000;29.2052477273207;13.75
ACOMAYO;7/6/20;33;24000;29.2052477273207;13.75
ACOMAYO;7/7/20;36;24000;29.2052477273207;15
ACOMAYO;7/8/20;36;24000;29.2052477273207;15
ACOMAYO;7/9/20;37;24000;29.2052477273207;15.41666666666667
ACOMAYO;7/10/20;37;24000;29.2052477273207;15.41666666666667
ACOMAYO;7/11/20;37;24000;29.2052477273207;15.41666666666667
ACOMAYO;7/12/20;38;24000;29.2052477273207;15.83333333333333
ACOMAYO;7/13/20;38;24000;29.2052477273207;15.83333333333333
ACOMAYO;7/14/20;38;24000;29.2052477273207;15.83333333333333
ACOMAYO;7/15/20;38;24000;29.2052477273207;15.83333333333333
ACOMAYO;7/16/20;42;24000;29.2052477273207;17.5
ACOMAYO;7/17/20;43;24000;29.2052477273207;17.91666666666667
ACOMAYO;7/18/20;44;24000;29.2052477273207;18.33333333333333
ACOMAYO;7/19/20;44;24000;29.2052477273207;18.33333333333333
ACOMAYO;7/20/20;44;24000;29.2052477273207;18.33333333333333
ACOMAYO;7/21/20;44;24000;29.2052477273207;18.33333333333333
ACOMAYO;7/22/20;45;24000;29.2052477273207;18.75
ACOMAYO;7/23/20;45;24000;29.2052477273207;18.75
ACOMAYO;7/24/20;47;24000;29.2052477273207;19.58333333333333
ACOMAYO;7/25/20;47;24000;29.2052477273207;19.58333333333333
ACOMAYO;7/26/20;47;24000;29.2052477273207;19.58333333333333
ACOMAYO;7/27/20;48;24000;29.2052477273207;20
ACOMAYO;7/28/20;48;24000;29.2052477273207;20
ACOMAYO;7/29/20;53;24000;29.2052477273207;22.08333333333334
ACOMAYO;7/30/20;53;24000;29.2052477273207;22.08333333333334
ACOMAYO;7/31/20;54;24000;29.2052477273207;22.5
ACOMAYO;8/1/20;57;24000;29.2052477273207;23.75
ACOMAYO;8/2/20;58;24000;29.2052477273207;24.16666666666667
ACOMAYO;8/3/20;60;24000;29.2052477273207;25
ACOMAYO;8/4/20;63;24000;29.2052477273207;26.25
ACOMAYO;8/5/20;66;24000;29.2052477273207;27.5
ACOMAYO;8/6/20;67;24000;29.2052477273207;27.91666666666667
ACOMAYO;8/7/20;68;24000;29.2052477273207;28.33333333333334
ACOMAYO;8/8/20;70;24000;29.2052477273207;29.16666666666667
ACOMAYO;8/9/20;70;24000;29.2052477273207;29.16666666666667
ACOMAYO;8/10/20;71;24000;29.2052477273207;29.58333333333333
ACOMAYO;8/11/20;72;24000;29.2052477273207;30
ACOMAYO;8/12/20;75;24000;29.2052477273207;31.25
ACOMAYO;8/13/20;77;24000;29.2052477273207;32.08333333333334
ACOMAYO;8/14/20;79;24000;29.2052477273207;32.91666666666666
ACOMAYO;8/15/20;84;24000;29.2052477273207;35
ACOMAYO;8/16/20;84;24000;29.2052477273207;35
ACOMAYO;8/17/20;86;24000;29.2052477273207;35.83333333333334
ACOMAYO;8/18/20;90;24000;29.2052477273207;37.5
ACOMAYO;8/19/20;99;24000;29.2052477273207;41.25
ACOMAYO;8/20/20;102;24000;29.2052477273207;42.5
ACOMAYO;8/21/20;107;24000;29.2052477273207;44.58333333333334
ACOMAYO;8/22/20;121;24000;29.2052477273207;50.41666666666666
ACOMAYO;8/23/20;121;24000;29.2052477273207;50.41666666666666
ACOMAYO;8/24/20;125;24000;29.2052477273207;52.08333333333333
ACOMAYO;8/25/20;129;24000;29.2052477273207;53.74999999999999
ACOMAYO;8/26/20;130;24000;29.2052477273207;54.16666666666667
ACOMAYO;8/27/20;135;24000;29.2052477273207;56.25
ACOMAYO;8/28/20;137;24000;29.2052477273207;57.08333333333334
ACOMAYO;8/29/20;139;24000;29.2052477273207;57.91666666666666
ACOMAYO;8/30/20;139;24000;29.2052477273207;57.91666666666666
ACOMAYO;8/31/20;141;24000;29.2052477273207;58.75
ACOMAYO;9/1/20;156;24000;29.2052477273207;65
ACOMAYO;9/2/20;165;24000;29.2052477273207;68.75
ACOMAYO;9/3/20;173;24000;29.2052477273207;72.08333333333333
ACOMAYO;9/4/20;176;24000;29.2052477273207;73.33333333333333
ACOMAYO;9/5/20;176;24000;29.2052477273207;73.33333333333333
ACOMAYO;9/6/20;177;24000;29.2052477273207;73.75
ACOMAYO;9/7/20;179;24000;29.2052477273207;74.58333333333333
ACOMAYO;9/8/20;182;24000;29.2052477273207;75.83333333333333
ACOMAYO;9/9/20;190;24000;29.2052477273207;79.16666666666667
ACOMAYO;9/10/20;194;24000;29.2052477273207;80.83333333333333
ACOMAYO;9/11/20;198;24000;29.2052477273207;82.5
ACOMAYO;9/12/20;200;24000;29.2052477273207;83.33333333333333
ACOMAYO;9/13/20;202;24000;29.2052477273207;84.16666666666666
ACOMAYO;9/14/20;208;24000;29.2052477273207;86.66666666666666
ACOMAYO;9/15/20;217;24000;29.2052477273207;90.41666666666667
ACOMAYO;9/16/20;231;24000;29.2052477273207;96.25
ACOMAYO;9/17/20;245;24000;29.2052477273207;102.0833333333333
ACOMAYO;9/18/20;248;24000;29.2052477273207;103.3333333333333
ACOMAYO;9/19/20;261;24000;29.2052477273207;108.75
ACOMAYO;9/20/20;261;24000;29.2052477273207;108.75
ACOMAYO;9/21/20;277;24000;29.2052477273207;115.4166666666667
ACOMAYO;9/22/20;277;24000;29.2052477273207;115.4166666666667
ACOMAYO;9/23/20;280;24000;29.2052477273207;116.6666666666667
ACOMAYO;9/24/20;283;24000;29.2052477273207;117.9166666666667
ACOMAYO;9/25/20;287;24000;29.2052477273207;119.5833333333333
ACOMAYO;9/26/20;290;24000;29.2052477273207;120.8333333333333
ACOMAYO;9/27/20;290;24000;29.2052477273207;120.8333333333333
ACOMAYO;9/28/20;291;24000;29.2052477273207;121.25
ACOMAYO;9/29/20;295;24000;29.2052477273207;122.9166666666667
ACOMAYO;9/30/20;299;24000;29.2052477273207;124.5833333333333
ACOMAYO;10/1/20;313;24000;29.2052477273207;130.4166666666667
ACOMAYO;10/2/20;320;24000;29.2052477273207;133.3333333333333
ACOMAYO;10/3/20;320;24000;29.2052477273207;133.3333333333333
ACOMAYO;10/4/20;321;24000;29.2052477273207;133.75
ACOMAYO;10/5/20;326;24000;29.2052477273207;135.8333333333333
ACOMAYO;10/6/20;328;24000;29.2052477273207;136.6666666666667
ACOMAYO;10/7/20;328;24000;29.2052477273207;136.6666666666667
ACOMAYO;10/8/20;330;24000;29.2052477273207;137.5
ACOMAYO;10/9/20;365;24000;29.2052477273207;152.0833333333333
ACOMAYO;10/10/20;368;24000;29.2052477273207;153.3333333333333
ACOMAYO;10/11/20;370;24000;29.2052477273207;154.1666666666667
ACOMAYO;10/12/20;370;24000;29.2052477273207;154.1666666666667
ACOMAYO;10/13/20;373;24000;29.2052477273207;155.4166666666667
ACOMAYO;10/14/20;376;24000;29.2052477273207;156.6666666666667
ACOMAYO;10/15/20;381;24000;29.2052477273207;158.75
ACOMAYO;10/16/20;383;24000;29.2052477273207;159.5833333333333
ACOMAYO;10/17/20;385;24000;29.2052477273207;160.4166666666667
ACOMAYO;10/18/20;386;24000;29.2052477273207;160.8333333333333
ACOMAYO;10/19/20;388;24000;29.2052477273207;161.6666666666667
ACOMAYO;10/20/20;388;24000;29.2052477273207;161.6666666666667
ACOMAYO;10/21/20;388;24000;29.2052477273207;161.6666666666667
ACOMAYO;10/22/20;389;24000;29.2052477273207;162.0833333333333
ACOMAYO;10/23/20;391;24000;29.2052477273207;162.9166666666667
ACOMAYO;10/24/20;391;24000;29.2052477273207;162.9166666666667
ACOMAYO;10/25/20;391;24000;29.2052477273207;162.9166666666667
ACOMAYO;10/26/20;391;24000;29.2052477273207;162.9166666666667
ACOMAYO;10/27/20;392;24000;29.2052477273207;163.3333333333333
ACOMAYO;10/28/20;393;24000;29.2052477273207;163.75
ACOMAYO;10/29/20;394;24000;29.2052477273207;164.1666666666667
ACOMAYO;10/30/20;396;24000;29.2052477273207;165
ACOMAYO;10/31/20;396;24000;29.2052477273207;165
ACOMAYO;11/1/20;396;24000;29.2052477273207;165
ACOMAYO;11/2/20;398;24000;29.2052477273207;165.8333333333333
ACOMAYO;11/3/20;399;24000;29.2052477273207;166.25
ACOMAYO;11/4/20;400;24000;29.2052477273207;166.6666666666667
ACOMAYO;11/5/20;403;24000;29.2052477273207;167.9166666666667
ACOMAYO;11/6/20;403;24000;29.2052477273207;167.9166666666667
ACOMAYO;11/7/20;404;24000;29.2052477273207;168.3333333333333
ACOMAYO;11/8/20;404;24000;29.2052477273207;168.3333333333333
ACOMAYO;11/9/20;404;24000;29.2052477273207;168.3333333333333
ACOMAYO;11/10/20;404;24000;29.2052477273207;168.3333333333333
ACOMAYO;11/11/20;404;24000;29.2052477273207;168.3333333333333
ACOMAYO;11/12/20;405;24000;29.2052477273207;168.75
ACOMAYO;11/13/20;407;24000;29.2052477273207;169.5833333333333
ACOMAYO;11/14/20;407;24000;29.2052477273207;169.5833333333333
ACOMAYO;11/15/20;412;24000;29.2052477273207;171.6666666666667
ACOMAYO;11/16/20;416;24000;29.2052477273207;173.3333333333333
ACOMAYO;11/17/20;416;24000;29.2052477273207;173.3333333333333
ACOMAYO;11/18/20;417;24000;29.2052477273207;173.75
ACOMAYO;11/19/20;420;24000;29.2052477273207;175
ACOMAYO;11/20/20;422;24000;29.2052477273207;175.8333333333333
ACOMAYO;11/21/20;423;24000;29.2052477273207;176.25
ACOMAYO;11/22/20;423;24000;29.2052477273207;176.25
ACOMAYO;11/23/20;423;24000;29.2052477273207;176.25
ACOMAYO;11/24/20;424;24000;29.2052477273207;176.6666666666667
ACOMAYO;11/25/20;424;24000;29.2052477273207;176.6666666666667
ACOMAYO;11/26/20;424;24000;29.2052477273207;176.6666666666667
ACOMAYO;11/27/20;424;24000;29.2052477273207;176.6666666666667
ACOMAYO;11/28/20;425;24000;29.2052477273207;177.0833333333333
ACOMAYO;11/29/20;425;24000;29.2052477273207;177.0833333333333
ACOMAYO;11/30/20;426;24000;29.2052477273207;177.5
ACOMAYO;12/1/20;427;24000;29.2052477273207;177.9166666666667
ACOMAYO;12/2/20;427;24000;29.2052477273207;177.9166666666667
ACOMAYO;12/3/20;427;24000;29.2052477273207;177.9166666666667
ACOMAYO;12/4/20;427;24000;29.2052477273207;177.9166666666667
ACOMAYO;12/5/20;428;24000;29.2052477273207;178.3333333333333
ACOMAYO;12/6/20;428;24000;29.2052477273207;178.3333333333333
ACOMAYO;12/7/20;428;24000;29.2052477273207;178.3333333333333
ACOMAYO;12/8/20;428;24000;29.2052477273207;178.3333333333333
ANTA;3/13/20;0;63131;30.0098074750016;0
ANTA;3/14/20;0;63131;30.0098074750016;0
ANTA;3/15/20;0;63131;30.0098074750016;0
ANTA;3/16/20;0;63131;30.0098074750016;0
ANTA;3/17/20;0;63131;30.0098074750016;0
ANTA;3/18/20;0;63131;30.0098074750016;0
ANTA;3/19/20;0;63131;30.0098074750016;0
ANTA;3/20/20;0;63131;30.0098074750016;0
ANTA;3/21/20;0;63131;30.0098074750016;0
ANTA;3/22/20;0;63131;30.0098074750016;0
ANTA;3/23/20;0;63131;30.0098074750016;0
ANTA;3/24/20;0;63131;30.0098074750016;0
ANTA;3/25/20;0;63131;30.0098074750016;0
ANTA;3/26/20;0;63131;30.0098074750016;0
ANTA;3/27/20;0;63131;30.0098074750016;0
ANTA;3/28/20;0;63131;30.0098074750016;0
ANTA;3/29/20;0;63131;30.0098074750016;0
ANTA;3/30/20;0;63131;30.0098074750016;0
ANTA;3/31/20;0;63131;30.0098074750016;0
ANTA;4/1/20;0;63131;30.0098074750016;0
ANTA;4/2/20;0;63131;30.0098074750016;0
ANTA;4/3/20;0;63131;30.0098074750016;0
ANTA;4/4/20;0;63131;30.0098074750016;0
ANTA;4/5/20;0;63131;30.0098074750016;0
ANTA;4/6/20;0;63131;30.0098074750016;0
ANTA;4/7/20;0;63131;30.0098074750016;0
ANTA;4/8/20;0;63131;30.0098074750016;0
ANTA;4/9/20;0;63131;30.0098074750016;0
ANTA;4/10/20;0;63131;30.0098074750016;0
ANTA;4/11/20;0;63131;30.0098074750016;0
ANTA;4/12/20;0;63131;30.0098074750016;0
ANTA;4/13/20;0;63131;30.0098074750016;0
ANTA;4/14/20;0;63131;30.0098074750016;0
ANTA;4/15/20;0;63131;30.0098074750016;0
ANTA;4/16/20;0;63131;30.0098074750016;0
ANTA;4/17/20;0;63131;30.0098074750016;0
ANTA;4/18/20;1;63131;30.0098074750016;.1584007856678969
ANTA;4/19/20;1;63131;30.0098074750016;.1584007856678969
ANTA;4/20/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/21/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/22/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/23/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/24/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/25/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/26/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/27/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/28/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/29/20;2;63131;30.0098074750016;.3168015713357938
ANTA;4/30/20;5;63131;30.0098074750016;.7920039283394846
ANTA;5/1/20;5;63131;30.0098074750016;.7920039283394846
ANTA;5/2/20;5;63131;30.0098074750016;.7920039283394846
ANTA;5/3/20;5;63131;30.0098074750016;.7920039283394846
ANTA;5/4/20;7;63131;30.0098074750016;1.108805499675278
ANTA;5/5/20;7;63131;30.0098074750016;1.108805499675278
ANTA;5/6/20;7;63131;30.0098074750016;1.108805499675278
ANTA;5/7/20;8;63131;30.0098074750016;1.267206285343175
ANTA;5/8/20;8;63131;30.0098074750016;1.267206285343175
ANTA;5/9/20;8;63131;30.0098074750016;1.267206285343175
ANTA;5/10/20;8;63131;30.0098074750016;1.267206285343175
ANTA;5/11/20;9;63131;30.0098074750016;1.425607071011072
ANTA;5/12/20;9;63131;30.0098074750016;1.425607071011072
ANTA;5/13/20;9;63131;30.0098074750016;1.425607071011072
ANTA;5/14/20;11;63131;30.0098074750016;1.742408642346866
ANTA;5/15/20;11;63131;30.0098074750016;1.742408642346866
ANTA;5/16/20;11;63131;30.0098074750016;1.742408642346866
ANTA;5/17/20;11;63131;30.0098074750016;1.742408642346866
ANTA;5/18/20;11;63131;30.0098074750016;1.742408642346866
ANTA;5/19/20;12;63131;30.0098074750016;1.900809428014763
ANTA;5/20/20;13;63131;30.0098074750016;2.05921021368266
ANTA;5/21/20;26;63131;30.0098074750016;4.11842042736532
ANTA;5/22/20;28;63131;30.0098074750016;4.435221998701113
ANTA;5/23/20;29;63131;30.0098074750016;4.593622784369011
ANTA;5/24/20;29;63131;30.0098074750016;4.593622784369011
ANTA;5/25/20;29;63131;30.0098074750016;4.593622784369011
ANTA;5/26/20;31;63131;30.0098074750016;4.910424355704804
ANTA;5/27/20;31;63131;30.0098074750016;4.910424355704804
ANTA;5/28/20;31;63131;30.0098074750016;4.910424355704804
ANTA;5/29/20;32;63131;30.0098074750016;5.068825141372702
ANTA;5/30/20;32;63131;30.0098074750016;5.068825141372702
ANTA;5/31/20;32;63131;30.0098074750016;5.068825141372702
ANTA;6/1/20;32;63131;30.0098074750016;5.068825141372702
ANTA;6/2/20;34;63131;30.0098074750016;5.385626712708495
ANTA;6/3/20;35;63131;30.0098074750016;5.544027498376392
ANTA;6/4/20;51;63131;30.0098074750016;8.078440069062742
ANTA;6/5/20;52;63131;30.0098074750016;8.236840854730639
ANTA;6/6/20;54;63131;30.0098074750016;8.553642426066432
ANTA;6/7/20;54;63131;30.0098074750016;8.553642426066432
ANTA;6/8/20;54;63131;30.0098074750016;8.553642426066432
ANTA;6/9/20;56;63131;30.0098074750016;8.870443997402226
ANTA;6/10/20;57;63131;30.0098074750016;9.028844783070124
ANTA;6/11/20;57;63131;30.0098074750016;9.028844783070124
ANTA;6/12/20;58;63131;30.0098074750016;9.187245568738021
ANTA;6/13/20;60;63131;30.0098074750016;9.504047140073816
ANTA;6/14/20;60;63131;30.0098074750016;9.504047140073816
ANTA;6/15/20;61;63131;30.0098074750016;9.662447925741711
ANTA;6/16/20;79;63131;30.0098074750016;12.51366206776386
ANTA;6/17/20;80;63131;30.0098074750016;12.67206285343175
ANTA;6/18/20;83;63131;30.0098074750016;13.14726521043544
ANTA;6/19/20;86;63131;30.0098074750016;13.62246756743914
ANTA;6/20/20;86;63131;30.0098074750016;13.62246756743914
ANTA;6/21/20;86;63131;30.0098074750016;13.62246756743914
ANTA;6/22/20;87;63131;30.0098074750016;13.78086835310703
ANTA;6/23/20;88;63131;30.0098074750016;13.93926913877493
ANTA;6/24/20;90;63131;30.0098074750016;14.25607071011072
ANTA;6/25/20;91;63131;30.0098074750016;14.41447149577862
ANTA;6/26/20;93;63131;30.0098074750016;14.73127306711441
ANTA;6/27/20;106;63131;30.0098074750016;16.79048328079707
ANTA;6/28/20;107;63131;30.0098074750016;16.94888406646497
ANTA;6/29/20;107;63131;30.0098074750016;16.94888406646497
ANTA;6/30/20;110;63131;30.0098074750016;17.42408642346866
ANTA;7/1/20;115;63131;30.0098074750016;18.21609035180815
ANTA;7/2/20;115;63131;30.0098074750016;18.21609035180815
ANTA;7/3/20;119;63131;30.0098074750016;18.84969349447973
ANTA;7/4/20;120;63131;30.0098074750016;19.00809428014763
ANTA;7/5/20;121;63131;30.0098074750016;19.16649506581553
ANTA;7/6/20;124;63131;30.0098074750016;19.64169742281922
ANTA;7/7/20;125;63131;30.0098074750016;19.80009820848711
ANTA;7/8/20;130;63131;30.0098074750016;20.5921021368266
ANTA;7/9/20;137;63131;30.0098074750016;21.70090763650188
ANTA;7/10/20;139;63131;30.0098074750016;22.01770920783767
ANTA;7/11/20;144;63131;30.0098074750016;22.80971313617716
ANTA;7/12/20;144;63131;30.0098074750016;22.80971313617716
ANTA;7/13/20;145;63131;30.0098074750016;22.96811392184505
ANTA;7/14/20;150;63131;30.0098074750016;23.76011785018454
ANTA;7/15/20;151;63131;30.0098074750016;23.91851863585243
ANTA;7/16/20;156;63131;30.0098074750016;24.71052256419192
ANTA;7/17/20;160;63131;30.0098074750016;25.34412570686351
ANTA;7/18/20;167;63131;30.0098074750016;26.45293120653878
ANTA;7/19/20;168;63131;30.0098074750016;26.61133199220668
ANTA;7/20/20;174;63131;30.0098074750016;27.56173670621406
ANTA;7/21/20;180;63131;30.0098074750016;28.51214142022144
ANTA;7/22/20;189;63131;30.0098074750016;29.93774849123252
ANTA;7/23/20;193;63131;30.0098074750016;30.5713516339041
ANTA;7/24/20;208;63131;30.0098074750016;32.94736341892256
ANTA;7/25/20;219;63131;30.0098074750016;34.68977206126942
ANTA;7/26/20;223;63131;30.0098074750016;35.32337520394101
ANTA;7/27/20;229;63131;30.0098074750016;36.27377991794839
ANTA;7/28/20;235;63131;30.0098074750016;37.22418463195577
ANTA;7/29/20;245;63131;30.0098074750016;38.80819248863475
ANTA;7/30/20;265;63131;30.0098074750016;41.97620820199268
ANTA;7/31/20;277;63131;30.0098074750016;43.87701763000744
ANTA;8/1/20;317;63131;30.0098074750016;50.21304905672332
ANTA;8/2/20;319;63131;30.0098074750016;50.52985062805912
ANTA;8/3/20;328;63131;30.0098074750016;51.95545769907019
ANTA;8/4/20;345;63131;30.0098074750016;54.64827105542443
ANTA;8/5/20;370;63131;30.0098074750016;58.60829069712185
ANTA;8/6/20;386;63131;30.0098074750016;61.14270326780821
ANTA;8/7/20;411;63131;30.0098074750016;65.10272290950563
ANTA;8/8/20;432;63131;30.0098074750016;68.42913940853146
ANTA;8/9/20;433;63131;30.0098074750016;68.58754019419936
ANTA;8/10/20;465;63131;30.0098074750016;73.65636533557206
ANTA;8/11/20;493;63131;30.0098074750016;78.09158733427319
ANTA;8/12/20;514;63131;30.0098074750016;81.41800383329903
ANTA;8/13/20;540;63131;30.0098074750016;85.53642426066435
ANTA;8/14/20;567;63131;30.0098074750016;89.81324547369755
ANTA;8/15/20;587;63131;30.0098074750016;92.9812611870555
ANTA;8/16/20;589;63131;30.0098074750016;93.29806275839128
ANTA;8/17/20;633;63131;30.0098074750016;100.2676973277788
ANTA;8/18/20;652;63131;30.0098074750016;103.2773122554688
ANTA;8/19/20;676;63131;30.0098074750016;107.0789311114983
ANTA;8/20/20;744;63131;30.0098074750016;117.8501845369153
ANTA;8/21/20;836;63131;30.0098074750016;132.4230568183618
ANTA;8/22/20;916;63131;30.0098074750016;145.0951196717936
