Prov;Fecha;Casos;Poblacion;Incidencia;densidad
San Jerónimo;6/29/20;10;70453;1.419385973627809;456
San Jerónimo;6/30/20;11;70453;1.561324570990589;456
San Jerónimo;7/1/20;11;70453;1.561324570990589;456
San Jerónimo;7/2/20;11;70453;1.561324570990589;456
San Jerónimo;7/3/20;14;70453;1.987140363078932;456
San Jerónimo;7/4/20;14;70453;1.987140363078932;456
San Jerónimo;7/5/20;14;70453;1.987140363078932;456
San Jerónimo;7/6/20;14;70453;1.987140363078932;456
San Jerónimo;7/7/20;14;70453;1.987140363078932;456
San Jerónimo;7/8/20;16;70453;2.271017557804494;456
San Jerónimo;7/9/20;19;70453;2.696833349892837;456
San Jerónimo;7/10/20;20;70453;2.838771947255617;456
San Jerónimo;7/11/20;27;70453;3.832342128795083;456
San Jerónimo;7/12/20;27;70453;3.832342128795083;456
San Jerónimo;7/13/20;32;70453;4.542035115608988;456
San Jerónimo;7/14/20;34;70453;4.82591231033455;456
San Jerónimo;7/15/20;38;70453;5.393666699785674;456
San Jerónimo;7/16/20;42;70453;5.961421089236795;456
San Jerónimo;7/17/20;48;70453;6.813052673413481;456
San Jerónimo;7/18/20;52;70453;7.380807062864605;456
San Jerónimo;7/19/20;52;70453;7.380807062864605;456
San Jerónimo;7/20/20;55;70453;7.806622854952948;456
San Jerónimo;7/21/20;60;70453;8.516315841766852;456
San Jerónimo;7/22/20;64;70453;9.084070231217975;456
San Jerónimo;7/23/20;71;70453;10.07764041275744;456
San Jerónimo;7/24/20;73;70453;10.361517607483;456
San Jerónimo;7/25/20;86;70453;12.20671937319916;456
San Jerónimo;7/26/20;94;70453;13.3422281521014;456
San Jerónimo;7/27/20;97;70453;13.76804394418974;456
San Jerónimo;7/28/20;98;70453;13.90998254155253;456
San Jerónimo;7/29/20;105;70453;14.90355272309199;456
San Jerónimo;7/30/20;118;70453;16.74875448880814;456
San Jerónimo;7/31/20;127;70453;18.02620186507317;456
San Jerónimo;8/1/20;132;70453;18.73589485188708;456
San Jerónimo;8/2/20;133;70453;18.87783344924985;456
San Jerónimo;8/3/20;142;70453;20.15528082551488;456
San Jerónimo;8/4/20;144;70453;20.43915802024044;456
San Jerónimo;8/5/20;162;70453;22.9940527727705;456
San Jerónimo;8/6/20;170;70453;24.12956155167275;456
San Jerónimo;8/7/20;180;70453;25.54894752530056;456
San Jerónimo;8/8/20;193;70453;27.39414929101671;456
San Jerónimo;8/9/20;193;70453;27.39414929101671;456
San Jerónimo;8/10/20;203;70453;28.81353526464451;456
San Jerónimo;8/11/20;215;70453;30.51679843299788;456
San Jerónimo;8/12/20;223;70453;31.65230721190013;456
San Jerónimo;8/13/20;228;70453;32.36200019871404;456
San Jerónimo;8/14/20;238;70453;33.78138617234185;456
San Jerónimo;8/15/20;246;70453;34.91689495124409;456
San Jerónimo;8/16/20;246;70453;34.91689495124409;456
San Jerónimo;8/17/20;256;70453;36.3362809248719;456
San Jerónimo;8/18/20;264;70453;37.47178970377415;456
San Jerónimo;8/19/20;275;70453;39.03311427476474;456
San Jerónimo;8/20/20;292;70453;41.44607042993201;456
San Jerónimo;8/21/20;293;70453;41.5880090272948;456
San Jerónimo;8/22/20;306;70453;43.43321079301094;456
San Jerónimo;8/23/20;306;70453;43.43321079301094;456
San Jerónimo;8/24/20;314;70453;44.56871957191319;456
San Jerónimo;8/25/20;325;70453;46.13004414290378;456
San Jerónimo;8/26/20;351;70453;49.82044767433609;456
San Jerónimo;8/27/20;356;70453;50.53014066114999;456
San Jerónimo;8/28/20;363;70453;51.52371084268945;456
San Jerónimo;8/29/20;370;70453;52.51728102422892;456
San Jerónimo;8/30/20;370;70453;52.51728102422892;456
San Jerónimo;8/31/20;379;70453;53.79472840049395;456
San Jerónimo;9/1/20;381;70453;54.07860559521951;456
San Jerónimo;9/2/20;384;70453;54.50442138730785;456
San Jerónimo;9/3/20;384;70453;54.50442138730785;456
San Jerónimo;9/4/20;385;70453;54.64635998467063;456
San Jerónimo;9/5/20;386;70453;54.78829858203341;456
San Jerónimo;9/6/20;386;70453;54.78829858203341;456
San Jerónimo;9/7/20;388;70453;55.07217577675898;456
San Jerónimo;9/8/20;390;70453;55.35605297148453;456
San Jerónimo;9/9/20;390;70453;55.35605297148453;456
San Jerónimo;9/10/20;390;70453;55.35605297148453;456
San Jerónimo;9/11/20;390;70453;55.35605297148453;456
San Jerónimo;9/12/20;393;70453;55.78186876357287;456
San Jerónimo;9/13/20;393;70453;55.78186876357287;456
San Jerónimo;9/14/20;393;70453;55.78186876357287;456
San Jerónimo;9/15/20;395;70453;56.06574595829844;456
San Jerónimo;9/16/20;395;70453;56.06574595829844;456
San Jerónimo;9/17/20;395;70453;56.06574595829844;456
San Jerónimo;9/18/20;396;70453;56.20768455566122;456
San Jerónimo;9/19/20;399;70453;56.63350034774957;456
San Jerónimo;9/20/20;399;70453;56.63350034774957;456
San Jerónimo;9/21/20;399;70453;56.63350034774957;456
San Jerónimo;9/22/20;400;70453;56.77543894511234;456
San Jerónimo;9/23/20;403;70453;57.20125473720069;456
San Jerónimo;9/24/20;404;70453;57.34319333456347;456
San Jerónimo;9/25/20;406;70453;57.62707052928903;456
San Jerónimo;9/26/20;407;70453;57.76900912665181;456
San Jerónimo;9/27/20;407;70453;57.76900912665181;456
San Jerónimo;9/28/20;408;70453;57.91094772401459;456
San Jerónimo;9/29/20;413;70453;58.6206407108285;456
San Jerónimo;9/30/20;413;70453;58.6206407108285;456
San Jerónimo;10/1/20;414;70453;58.76257930819128;456
San Jerónimo;10/2/20;416;70453;59.04645650291684;456
San Jerónimo;10/3/20;416;70453;59.04645650291684;456
San Jerónimo;10/4/20;416;70453;59.04645650291684;456
San Jerónimo;10/5/20;417;70453;59.18839510027962;456
San Jerónimo;10/6/20;421;70453;59.75614948973075;456
San Jerónimo;10/7/20;421;70453;59.75614948973075;456
San Jerónimo;10/8/20;421;70453;59.75614948973075;456
San Jerónimo;10/9/20;421;70453;59.75614948973075;456
San Jerónimo;10/10/20;421;70453;59.75614948973075;456
San Jerónimo;10/11/20;421;70453;59.75614948973075;456
San Jerónimo;10/12/20;421;70453;59.75614948973075;456
San Jerónimo;10/13/20;422;70453;59.89808808709352;456
San Jerónimo;10/14/20;422;70453;59.89808808709352;456
San Jerónimo;10/15/20;423;70453;60.0400266844563;456
San Jerónimo;10/16/20;423;70453;60.0400266844563;456
San Jerónimo;10/17/20;423;70453;60.0400266844563;456
San Jerónimo;10/18/20;423;70453;60.0400266844563;456
San Jerónimo;10/19/20;423;70453;60.0400266844563;456
San Jerónimo;10/20/20;423;70453;60.0400266844563;456
San Jerónimo;10/21/20;423;70453;60.0400266844563;456
San Jerónimo;10/22/20;423;70453;60.0400266844563;456
San Jerónimo;10/23/20;423;70453;60.0400266844563;456
San Jerónimo;10/24/20;423;70453;60.0400266844563;456
San Jerónimo;10/25/20;423;70453;60.0400266844563;456
San Jerónimo;10/26/20;423;70453;60.0400266844563;456
San Jerónimo;10/27/20;423;70453;60.0400266844563;456
San Jerónimo;10/28/20;423;70453;60.0400266844563;456
San Jerónimo;10/29/20;423;70453;60.0400266844563;456
San Jerónimo;10/30/20;423;70453;60.0400266844563;456
San Jerónimo;10/31/20;423;70453;60.0400266844563;456
San Jerónimo;11/1/20;423;70453;60.0400266844563;456
San Jerónimo;11/2/20;423;70453;60.0400266844563;456
San Jerónimo;11/3/20;423;70453;60.0400266844563;456
San Jerónimo;11/4/20;423;70453;60.0400266844563;456
San Jerónimo;11/5/20;423;70453;60.0400266844563;456
San Jerónimo;11/6/20;423;70453;60.0400266844563;456
San Jerónimo;11/7/20;423;70453;60.0400266844563;456
San Jerónimo;11/8/20;424;70453;60.18196528181909;456
San Jerónimo;11/9/20;424;70453;60.18196528181909;456
San Jerónimo;11/10/20;424;70453;60.18196528181909;456
San Jerónimo;11/11/20;424;70453;60.18196528181909;456
San Jerónimo;11/12/20;424;70453;60.18196528181909;456
San Jerónimo;11/13/20;424;70453;60.18196528181909;456
San Jerónimo;11/14/20;424;70453;60.18196528181909;456
San Jerónimo;11/15/20;424;70453;60.18196528181909;456
San Jerónimo;11/16/20;424;70453;60.18196528181909;456
San Jerónimo;11/17/20;424;70453;60.18196528181909;456
San Jerónimo;11/18/20;424;70453;60.18196528181909;456
San Jerónimo;11/19/20;425;70453;60.32390387918186;456
San Jerónimo;11/20/20;426;70453;60.46584247654464;456
San Jerónimo;11/21/20;426;70453;60.46584247654464;456
San Jerónimo;11/22/20;426;70453;60.46584247654464;456
San Jerónimo;11/23/20;426;70453;60.46584247654464;456
San Jerónimo;11/24/20;426;70453;60.46584247654464;456
San Jerónimo;11/25/20;427;70453;60.60778107390743;456
San Jerónimo;11/26/20;428;70453;60.74971967127021;456
San Jerónimo;11/27/20;430;70453;61.03359686599577;456
San Jerónimo;11/28/20;431;70453;61.17553546335856;456
San Sebastián;3/13/20;0;134182;0;1289.188282647585
San Sebastián;3/14/20;0;134182;0;1289.188282647585
San Sebastián;3/15/20;0;134182;0;1289.188282647585
San Sebastián;3/16/20;0;134182;0;1289.188282647585
San Sebastián;3/17/20;0;134182;0;1289.188282647585
San Sebastián;3/18/20;0;134182;0;1289.188282647585
San Sebastián;3/19/20;0;134182;0;1289.188282647585
San Sebastián;3/20/20;0;134182;0;1289.188282647585
San Sebastián;3/21/20;0;134182;0;1289.188282647585
San Sebastián;3/22/20;0;134182;0;1289.188282647585
San Sebastián;3/23/20;0;134182;0;1289.188282647585
San Sebastián;3/24/20;0;134182;0;1289.188282647585
San Sebastián;3/25/20;0;134182;0;1289.188282647585
San Sebastián;3/26/20;0;134182;0;1289.188282647585
San Sebastián;3/27/20;0;134182;0;1289.188282647585
San Sebastián;3/28/20;2;134182;.1490512885483895;1289.188282647585
San Sebastián;3/29/20;2;134182;.1490512885483895;1289.188282647585
San Sebastián;3/30/20;2;134182;.1490512885483895;1289.188282647585
San Sebastián;3/31/20;2;134182;.1490512885483895;1289.188282647585
San Sebastián;4/1/20;2;134182;.1490512885483895;1289.188282647585
San Sebastián;4/2/20;2;134182;.1490512885483895;1289.188282647585
San Sebastián;4/3/20;4;134182;.298102577096779;1289.188282647585
San Sebastián;4/4/20;4;134182;.298102577096779;1289.188282647585
San Sebastián;4/5/20;5;134182;.3726282213709738;1289.188282647585
San Sebastián;4/6/20;5;134182;.3726282213709738;1289.188282647585
San Sebastián;4/7/20;5;134182;.3726282213709738;1289.188282647585
San Sebastián;4/8/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/9/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/10/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/11/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/12/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/13/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/14/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/15/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/16/20;6;134182;.4471538656451685;1289.188282647585
San Sebastián;4/17/20;7;134182;.5216795099193633;1289.188282647585
San Sebastián;4/18/20;7;134182;.5216795099193633;1289.188282647585
San Sebastián;4/19/20;7;134182;.5216795099193633;1289.188282647585
San Sebastián;4/20/20;7;134182;.5216795099193633;1289.188282647585
San Sebastián;4/21/20;7;134182;.5216795099193633;1289.188282647585
San Sebastián;4/22/20;7;134182;.5216795099193633;1289.188282647585
San Sebastián;4/23/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;4/24/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;4/25/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;4/26/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;4/27/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;4/28/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;4/29/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;4/30/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;5/1/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;5/2/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;5/3/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;5/4/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;5/5/20;8;134182;.596205154193558;1289.188282647585
San Sebastián;5/6/20;9;134182;.6707307984677527;1289.188282647585
San Sebastián;5/7/20;9;134182;.6707307984677527;1289.188282647585
San Sebastián;5/8/20;10;134182;.7452564427419476;1289.188282647585
San Sebastián;5/9/20;10;134182;.7452564427419476;1289.188282647585
San Sebastián;5/10/20;10;134182;.7452564427419476;1289.188282647585
San Sebastián;5/11/20;10;134182;.7452564427419476;1289.188282647585
San Sebastián;5/12/20;10;134182;.7452564427419476;1289.188282647585
San Sebastián;5/13/20;10;134182;.7452564427419476;1289.188282647585
San Sebastián;5/14/20;10;134182;.7452564427419476;1289.188282647585
San Sebastián;5/15/20;11;134182;.8197820870161423;1289.188282647585
San Sebastián;5/16/20;11;134182;.8197820870161423;1289.188282647585
San Sebastián;5/17/20;11;134182;.8197820870161423;1289.188282647585
San Sebastián;5/18/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/19/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/20/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/21/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/22/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/23/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/24/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/25/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/26/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/27/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/28/20;12;134182;.8943077312903369;1289.188282647585
San Sebastián;5/29/20;13;134182;.9688333755645319;1289.188282647585
San Sebastián;5/30/20;13;134182;.9688333755645319;1289.188282647585
San Sebastián;5/31/20;13;134182;.9688333755645319;1289.188282647585
San Sebastián;6/1/20;13;134182;.9688333755645319;1289.188282647585
San Sebastián;6/2/20;13;134182;.9688333755645319;1289.188282647585
San Sebastián;6/3/20;13;134182;.9688333755645319;1289.188282647585
San Sebastián;6/4/20;14;134182;1.043359019838727;1289.188282647585
San Sebastián;6/5/20;14;134182;1.043359019838727;1289.188282647585
San Sebastián;6/6/20;17;134182;1.266935952661311;1289.188282647585
San Sebastián;6/7/20;17;134182;1.266935952661311;1289.188282647585
San Sebastián;6/8/20;17;134182;1.266935952661311;1289.188282647585
San Sebastián;6/9/20;18;134182;1.341461596935506;1289.188282647585
San Sebastián;6/10/20;18;134182;1.341461596935506;1289.188282647585
San Sebastián;6/11/20;18;134182;1.341461596935506;1289.188282647585
San Sebastián;6/12/20;18;134182;1.341461596935506;1289.188282647585
San Sebastián;6/13/20;18;134182;1.341461596935506;1289.188282647585
San Sebastián;6/14/20;18;134182;1.341461596935506;1289.188282647585
San Sebastián;6/15/20;18;134182;1.341461596935506;1289.188282647585
San Sebastián;6/16/20;18;134182;1.341461596935506;1289.188282647585
San Sebastián;6/17/20;19;134182;1.4159872412097;1289.188282647585
San Sebastián;6/18/20;19;134182;1.4159872412097;1289.188282647585
San Sebastián;6/19/20;19;134182;1.4159872412097;1289.188282647585
San Sebastián;6/20/20;20;134182;1.490512885483895;1289.188282647585
San Sebastián;6/21/20;20;134182;1.490512885483895;1289.188282647585
San Sebastián;6/22/20;20;134182;1.490512885483895;1289.188282647585
San Sebastián;6/23/20;25;134182;1.863141106854869;1289.188282647585
San Sebastián;6/24/20;25;134182;1.863141106854869;1289.188282647585
San Sebastián;6/25/20;25;134182;1.863141106854869;1289.188282647585
San Sebastián;6/26/20;30;134182;2.235769328225842;1289.188282647585
San Sebastián;6/27/20;30;134182;2.235769328225842;1289.188282647585
San Sebastián;6/28/20;30;134182;2.235769328225842;1289.188282647585
San Sebastián;6/29/20;33;134182;2.459346261048427;1289.188282647585
San Sebastián;6/30/20;35;134182;2.608397549596817;1289.188282647585
San Sebastián;7/1/20;35;134182;2.608397549596817;1289.188282647585
San Sebastián;7/2/20;36;134182;2.682923193871011;1289.188282647585
San Sebastián;7/3/20;38;134182;2.831974482419401;1289.188282647585
San Sebastián;7/4/20;39;134182;2.906500126693596;1289.188282647585
San Sebastián;7/5/20;43;134182;3.204602703790374;1289.188282647585
San Sebastián;7/6/20;44;134182;3.279128348064569;1289.188282647585
San Sebastián;7/7/20;47;134182;3.502705280887153;1289.188282647585
San Sebastián;7/8/20;51;134182;3.800807857983933;1289.188282647585
San Sebastián;7/9/20;53;134182;3.949859146532321;1289.188282647585
San Sebastián;7/10/20;57;134182;4.247961723629101;1289.188282647585
San Sebastián;7/11/20;66;134182;4.918692522096854;1289.188282647585
San Sebastián;7/12/20;66;134182;4.918692522096854;1289.188282647585
San Sebastián;7/13/20;74;134182;5.514897676290412;1289.188282647585
San Sebastián;7/14/20;86;134182;6.409205407580748;1289.188282647585
San Sebastián;7/15/20;95;134182;7.079936206048502;1289.188282647585
San Sebastián;7/16/20;99;134182;7.378038783145281;1289.188282647585
San Sebastián;7/17/20;107;134182;7.974243937338838;1289.188282647585
San Sebastián;7/18/20;120;134182;8.94307731290337;1289.188282647585
San Sebastián;7/19/20;120;134182;8.94307731290337;1289.188282647585
San Sebastián;7/20/20;129;134182;9.613808111371123;1289.188282647585
San Sebastián;7/21/20;143;134182;10.65716713120985;1289.188282647585
San Sebastián;7/22/20;159;134182;11.84957743959697;1289.188282647585
San Sebastián;7/23/20;161;134182;11.99862872814535;1289.188282647585
San Sebastián;7/24/20;169;134182;12.59483388233891;1289.188282647585
San Sebastián;7/25/20;196;134182;14.60702627774217;1289.188282647585
San Sebastián;7/26/20;218;134182;16.24659045177446;1289.188282647585
San Sebastián;7/27/20;237;134182;17.66257769298415;1289.188282647585
San Sebastián;7/28/20;237;134182;17.66257769298415;1289.188282647585
San Sebastián;7/29/20;251;134182;18.70593671282288;1289.188282647585
San Sebastián;7/30/20;273;134182;20.34550088685517;1289.188282647585
San Sebastián;7/31/20;290;134182;21.61243683951648;1289.188282647585
San Sebastián;8/1/20;307;134182;22.87937279217779;1289.188282647585
San Sebastián;8/2/20;307;134182;22.87937279217779;1289.188282647585
San Sebastián;8/3/20;323;134182;24.0717831005649;1289.188282647585
San Sebastián;8/4/20;327;134182;24.36988567766169;1289.188282647585
San Sebastián;8/5/20;359;134182;26.75470629443592;1289.188282647585
San Sebastián;8/6/20;398;134182;29.66120642112951;1289.188282647585
San Sebastián;8/7/20;424;134182;31.59887317225857;1289.188282647585
San Sebastián;8/8/20;463;134182;34.50537329895217;1289.188282647585
San Sebastián;8/9/20;464;134182;34.57989894322637;1289.188282647585
San Sebastián;8/10/20;489;134182;36.44304005008124;1289.188282647585
San Sebastián;8/11/20;537;134182;40.02027097524258;1289.188282647585
San Sebastián;8/12/20;559;134182;41.65983514927487;1289.188282647585
San Sebastián;8/13/20;572;134182;42.6286685248394;1289.188282647585
San Sebastián;8/14/20;618;134182;46.05684816145235;1289.188282647585
San Sebastián;8/15/20;650;134182;48.44166877822659;1289.188282647585
San Sebastián;8/16/20;650;134182;48.44166877822659;1289.188282647585
San Sebastián;8/17/20;669;134182;49.85765601943629;1289.188282647585
San Sebastián;8/18/20;686;134182;51.1245919720976;1289.188282647585
San Sebastián;8/19/20;715;134182;53.28583565604924;1289.188282647585
San Sebastián;8/20/20;756;134182;56.34138707129123;1289.188282647585
San Sebastián;8/21/20;759;134182;56.56496400411382;1289.188282647585
San Sebastián;8/22/20;783;134182;58.35357946669449;1289.188282647585
San Sebastián;8/23/20;783;134182;58.35357946669449;1289.188282647585
San Sebastián;8/24/20;802;134182;59.76956670790419;1289.188282647585
San Sebastián;8/25/20;815;134182;60.73840008346873;1289.188282647585
San Sebastián;8/26/20;829;134182;61.78175910330745;1289.188282647585
San Sebastián;8/27/20;833;134182;62.07986168040423;1289.188282647585
San Sebastián;8/28/20;855;134182;63.71942585443652;1289.188282647585
San Sebastián;8/29/20;871;134182;64.91183616282363;1289.188282647585
San Sebastián;8/30/20;871;134182;64.91183616282363;1289.188282647585
San Sebastián;8/31/20;879;134182;65.50804131701719;1289.188282647585
San Sebastián;9/1/20;886;134182;66.02972082693655;1289.188282647585
San Sebastián;9/2/20;893;134182;66.55140033685591;1289.188282647585
San Sebastián;9/3/20;895;134182;66.7004516254043;1289.188282647585
San Sebastián;9/4/20;905;134182;67.44570806814625;1289.188282647585
San Sebastián;9/5/20;915;134182;68.19096451088819;1289.188282647585
San Sebastián;9/6/20;915;134182;68.19096451088819;1289.188282647585
San Sebastián;9/7/20;916;134182;68.26549015516238;1289.188282647585
San Sebastián;9/8/20;924;134182;68.86169530935595;1289.188282647585
San Sebastián;9/9/20;927;134182;69.08527224217853;1289.188282647585
San Sebastián;9/10/20;927;134182;69.08527224217853;1289.188282647585
San Sebastián;9/11/20;932;134182;69.45790046354951;1289.188282647585
San Sebastián;9/12/20;934;134182;69.6069517520979;1289.188282647585
San Sebastián;9/13/20;934;134182;69.6069517520979;1289.188282647585
San Sebastián;9/14/20;940;134182;70.05410561774306;1289.188282647585
San Sebastián;9/15/20;940;134182;70.05410561774306;1289.188282647585
San Sebastián;9/16/20;947;134182;70.57578512766243;1289.188282647585
San Sebastián;9/17/20;949;134182;70.72483641621082;1289.188282647585
San Sebastián;9/18/20;950;134182;70.79936206048501;1289.188282647585
San Sebastián;9/19/20;952;134182;70.9484133490334;1289.188282647585
San Sebastián;9/20/20;952;134182;70.9484133490334;1289.188282647585
San Sebastián;9/21/20;953;134182;71.02293899330761;1289.188282647585
San Sebastián;9/22/20;961;134182;71.61914414750116;1289.188282647585
San Sebastián;9/23/20;963;134182;71.76819543604955;1289.188282647585
San Sebastián;9/24/20;966;134182;71.99177236887213;1289.188282647585
San Sebastián;9/25/20;973;134182;72.51345187879149;1289.188282647585
San Sebastián;9/26/20;976;134182;72.73702881161408;1289.188282647585
San Sebastián;9/27/20;976;134182;72.73702881161408;1289.188282647585
San Sebastián;9/28/20;980;134182;73.03513138871085;1289.188282647585
San Sebastián;9/29/20;984;134182;73.33323396580764;1289.188282647585
San Sebastián;9/30/20;984;134182;73.33323396580764;1289.188282647585
San Sebastián;10/1/20;986;134182;73.48228525435603;1289.188282647585
San Sebastián;10/2/20;988;134182;73.63133654290441;1289.188282647585
San Sebastián;10/3/20;988;134182;73.63133654290441;1289.188282647585
San Sebastián;10/4/20;988;134182;73.63133654290441;1289.188282647585
San Sebastián;10/5/20;989;134182;73.70586218717861;1289.188282647585
San Sebastián;10/6/20;991;134182;73.854913475727;1289.188282647585
San Sebastián;10/7/20;995;134182;74.15301605282379;1289.188282647585
San Sebastián;10/8/20;996;134182;74.22754169709796;1289.188282647585
San Sebastián;10/9/20;996;134182;74.22754169709796;1289.188282647585
San Sebastián;10/10/20;996;134182;74.22754169709796;1289.188282647585
San Sebastián;10/11/20;996;134182;74.22754169709796;1289.188282647585
San Sebastián;10/12/20;997;134182;74.30206734137217;1289.188282647585
San Sebastián;10/13/20;997;134182;74.30206734137217;1289.188282647585
San Sebastián;10/14/20;999;134182;74.45111862992056;1289.188282647585
San Sebastián;10/15/20;1000;134182;74.52564427419475;1289.188282647585
San Sebastián;10/16/20;1001;134182;74.60016991846895;1289.188282647585
San Sebastián;10/17/20;1001;134182;74.60016991846895;1289.188282647585
San Sebastián;10/18/20;1001;134182;74.60016991846895;1289.188282647585
San Sebastián;10/19/20;1001;134182;74.60016991846895;1289.188282647585
San Sebastián;10/20/20;1003;134182;74.74922120701733;1289.188282647585
San Sebastián;10/21/20;1011;134182;75.34542636121088;1289.188282647585
San Sebastián;10/22/20;1014;134182;75.56900329403348;1289.188282647585
San Sebastián;10/23/20;1014;134182;75.56900329403348;1289.188282647585
San Sebastián;10/24/20;1014;134182;75.56900329403348;1289.188282647585
San Sebastián;10/25/20;1014;134182;75.56900329403348;1289.188282647585
San Sebastián;10/26/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;10/27/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;10/28/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;10/29/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;10/30/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;10/31/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;11/1/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;11/2/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;11/3/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;11/4/20;1017;134182;75.79258022685606;1289.188282647585
San Sebastián;11/5/20;1019;134182;75.94163151540445;1289.188282647585
San Sebastián;11/6/20;1019;134182;75.94163151540445;1289.188282647585
San Sebastián;11/7/20;1019;134182;75.94163151540445;1289.188282647585
San Sebastián;11/8/20;1019;134182;75.94163151540445;1289.188282647585
San Sebastián;11/9/20;1019;134182;75.94163151540445;1289.188282647585
San Sebastián;11/10/20;1020;134182;76.01615715967864;1289.188282647585
San Sebastián;11/11/20;1020;134182;76.01615715967864;1289.188282647585
San Sebastián;11/12/20;1020;134182;76.01615715967864;1289.188282647585
San Sebastián;11/13/20;1020;134182;76.01615715967864;1289.188282647585
San Sebastián;11/14/20;1021;134182;76.09068280395285;1289.188282647585
San Sebastián;11/15/20;1021;134182;76.09068280395285;1289.188282647585
San Sebastián;11/16/20;1021;134182;76.09068280395285;1289.188282647585
San Sebastián;11/17/20;1021;134182;76.09068280395285;1289.188282647585
San Sebastián;11/18/20;1021;134182;76.09068280395285;1289.188282647585
San Sebastián;11/19/20;1021;134182;76.09068280395285;1289.188282647585
San Sebastián;11/20/20;1026;134182;76.46331102532382;1289.188282647585
San Sebastián;11/21/20;1026;134182;76.46331102532382;1289.188282647585
San Sebastián;11/22/20;1026;134182;76.46331102532382;1289.188282647585
San Sebastián;11/23/20;1026;134182;76.46331102532382;1289.188282647585
San Sebastián;11/24/20;1026;134182;76.46331102532382;1289.188282647585
San Sebastián;11/25/20;1029;134182;76.6868879581464;1289.188282647585
San Sebastián;11/26/20;1033;134182;76.98499053524319;1289.188282647585
San Sebastián;11/27/20;1033;134182;76.98499053524319;1289.188282647585
San Sebastián;11/28/20;1033;134182;76.98499053524319;1289.188282647585
Santiago;3/13/20;0;103817;0;1293
Santiago;3/14/20;0;103817;0;1293
Santiago;3/15/20;0;103817;0;1293
Santiago;3/16/20;0;103817;0;1293
Santiago;3/17/20;0;103817;0;1293
Santiago;3/18/20;0;103817;0;1293
Santiago;3/19/20;0;103817;0;1293
Santiago;3/20/20;0;103817;0;1293
Santiago;3/21/20;0;103817;0;1293
Santiago;3/22/20;0;103817;0;1293
Santiago;3/23/20;0;103817;0;1293
Santiago;3/24/20;0;103817;0;1293
Santiago;3/25/20;0;103817;0;1293
Santiago;3/26/20;0;103817;0;1293
Santiago;3/27/20;0;103817;0;1293
Santiago;3/28/20;0;103817;0;1293
Santiago;3/29/20;0;103817;0;1293
Santiago;3/30/20;0;103817;0;1293
Santiago;3/31/20;1;103817;.096323338181608;1293
Santiago;4/1/20;1;103817;.096323338181608;1293
Santiago;4/2/20;2;103817;.192646676363216;1293
Santiago;4/3/20;2;103817;.192646676363216;1293
Santiago;4/4/20;2;103817;.192646676363216;1293
Santiago;4/5/20;2;103817;.192646676363216;1293
Santiago;4/6/20;2;103817;.192646676363216;1293
Santiago;4/7/20;2;103817;.192646676363216;1293
Santiago;4/8/20;2;103817;.192646676363216;1293
Santiago;4/9/20;2;103817;.192646676363216;1293
Santiago;4/10/20;2;103817;.192646676363216;1293
Santiago;4/11/20;3;103817;.2889700145448241;1293
Santiago;4/12/20;3;103817;.2889700145448241;1293
